Product name,Product price,Urls,Reviews count,Star
Guerrilla Data Analysis Using Microsoft Excel: Overcoming Crap Data and Excel Skirmishes,$51.99,https://www.amazon.com/Naked-Statistics-Stripping-Dread-Data/dp/039334777X/ref=sr_1_84?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-84, 59  ,4.6
Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,$35.74,https://www.amazon.com/Calling-Bullshit-Skepticism-Data-Driven-World/dp/0525509208/ref=sr_1_85?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-85, 1  ,3.0
"Python for Geospatial Data Analysis: Theory, Tools, and Practice for Location Intelligence",$49.99,https://www.amazon.com/Data-Structures-Fun-Way-QuadTrees/dp/1718502605/ref=sr_1_86?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-86, 88  ,4.6
Data Analysis with Python and PySpark,$79.40,https://www.amazon.com/Guerrilla-Analysis-Using-Microsoft-Excel/dp/1615470743/ref=sr_1_87?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-87, 18  ,4.6
"Data Science at the Command Line: Obtain, Scrub, Explore, and Model Data with Unix Power Tools",$105.00,https://www.amazon.com/Machine-Learning-Science-Blueprints-Finance/dp/1492073059/ref=sr_1_88?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-88, 435  ,4.5
Analytical Skills for AI and Data Science: Building Skills for an AI-Driven Enterprise,$39.99,https://www.amazon.com/Python-Geospatial-Data-Analysis-Intelligence/dp/109810479X/ref=sr_1_89?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-89, 3  ,5.0
Effective Data Science Infrastructure: How to make data scientists productive,$44.99,https://www.amazon.com/Analysis-Python-PySpark-Jonathan-Rioux/dp/1617297208/ref=sr_1_90?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-90, 8  ,3.8
Don't Trust Your Gut: Using Data to Get What You Really Want in Life,$44.99,https://www.amazon.com/Data-Science-Command-Line-Explore/dp/1492087912/ref=sr_1_91?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-91&selectObb=rent, 31  ,4.9
"Productive and Efficient Data Science with Python: With Modularizing, Memory profiles, and Parallel/GPU Processing",$54.99,https://www.amazon.com/Data-Science-Command-Line-Explore/dp/1492087912/ref=sr_1_91?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-91, 72  ,4.3
"Python for Data Analysis: Data Wrangling with pandas, NumPy, and Jupyter",$0.00,https://www.amazon.com/Analytical-Skills-Data-Science-Enterprise/dp/1492060941/ref=sr_1_92?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-92, 3  ,4.2
"Python for Data Analysis: Data Wrangling with pandas, NumPy, and Jupyter",$19.95,https://www.amazon.com/Effective-Data-Science-Infrastructure-scientists-ebook/dp/B0B5Y9X764/ref=sr_1_93?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-93," 2,259  ",4.4
"Mastering Microsoft Power BI: Expert techniques to create interactive insights for effective data analytics and business intelligence, 2nd Edition",$36.14,https://www.amazon.com/Dont-Trust-Your-Gut-Really/dp/B089KT12FM/ref=sr_1_94?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-94, 50  ,4.7
Data Reduction and Error Analysis for the Physical Sciences,$77.28,https://www.amazon.com/Productive-Efficient-Data-Science-Python/dp/1484281209/ref=sr_1_95?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-95, 582  ,4.5
Machine Learning Bookcamp: Build a portfolio of real-life projects,$34.99,https://www.amazon.com/Python-Data-Analysis-Wrangling-Jupyter/dp/109810403X/ref=sr_1_96?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206383&s=books&sprefix=%2Cstripbooks%2C646&sr=1-96, 9  ,4.6
Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis,$59.95,https://www.amazon.com/Mastering-Microsoft-Power-interactive-intelligence/dp/1801811482/ref=sr_1_98?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-98, 162  ,4.3
"The Data Science Workshop: Learn how you can build machine learning models and create your own real-world data science projects, 2nd Edition",$86.00,https://www.amazon.com/Reduction-Error-Analysis-Physical-Sciences/dp/0072472278/ref=sr_1_99?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-99&selectObb=rent, 13  ,4.4
Executive Data Science,$19.59,https://www.amazon.com/Reduction-Error-Analysis-Physical-Sciences/dp/0072472278/ref=sr_1_99?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-99, 85  ,4.5
A Hands-On Introduction to Data Science,$29.99,https://www.amazon.com/Machine-Learning-Bookcamp-portfolio-real-life/dp/1617296813/ref=sr_1_100?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-100, 2  ,5.0
"Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking, 1st Edition, Paperback",$33.29,https://www.amazon.com/Thinking-Clearly-Data-Quantitative-Reasoning/dp/0691214352/ref=sr_1_101?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-101, 18  ,4.1
Algorithms and Data Structures for Massive Datasets,$36.99,https://www.amazon.com/Data-Science-Workshop-learning-real-world-ebook/dp/B08H4G9R34/ref=sr_1_102?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-102, 1  ,4.0
"Data Science in Context: Foundations, Challenges, Opportunities",$42.35,https://www.amazon.com/Executive-Data-Science-Roger-Peng/dp/1365121976/ref=sr_1_103?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-103, 2  ,4.5
"Data Sketches: A journey of imagination, exploration, and beautiful data visualizations (AK Peters Visualization Series)",$55.00,https://www.amazon.com/Hands-Introduction-Data-Science/dp/1108472443/ref=sr_1_104?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-104&selectObb=rent, 4  ,5.0
Murach's Python for Data Analysis,$33.52,https://www.amazon.com/Hands-Introduction-Data-Science/dp/1108472443/ref=sr_1_104?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-104, 44  ,3.7
The Model Thinker: What You Need to Know to Make Data Work for You,$46.79,https://www.amazon.com/Data-Science-Business-Data-Analytic-Paperback/dp/B0B5KNTQXB/ref=sr_1_105?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-105, 44  ,4.3
Communicating with Data: Making Your Case With Data,$49.99,https://www.amazon.com/Data-Science-Context-Foundations-Opportunities/dp/1009272209/ref=sr_1_107?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-107, 88  ,4.1
Responsible Data Science,$35.95,https://www.amazon.com/Data-Sketches-AK-Peters-Visualization/dp/0367000083/ref=sr_1_108?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-108," 2,974  ",4.5
Data Science Programming All-in-One For Dummies,$39.95,https://www.amazon.com/Murachs-Python-Analysis-Scott-McCoy/dp/1943872767/ref=sr_1_109?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-109, 5  ,5.0
Training Data for Machine Learning: Human Supervision from Annotation to Data Science,$21.00,https://www.amazon.com/Model-Thinker-What-Need-Know/dp/B08WHN4M7S/ref=sr_1_110?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-110, 41  ,4.7
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",$35.00,https://www.amazon.com/Communicating-Data-Making-Your-Case/dp/1098101855/ref=sr_1_111?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-111, 89  ,4.6
MLOps Engineering at Scale,$31.43,https://www.amazon.com/Responsible-Data-Science-Transparency-Algorithms/dp/1119741750/ref=sr_1_112?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-112, 11  ,4.7
"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are",$39.00,https://www.amazon.com/Data-Science-Programming-Dummies-Computer/dp/1119626110/ref=sr_1_113?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-113, 166  ,4.5
SQL for Data Scientists: A Beginner's Guide for Building Datasets for Analysis,$0.00,https://www.amazon.com/Training-Data-Machine-Learning-Supervision/dp/1492094528/ref=sr_1_114?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-114, 16  ,4.7
The Data Detective: Ten Easy Rules to Make Sense of Statistics,$21.09,https://www.amazon.com/Mastering-Tableau-2021-intelligence-techniques/dp/1800561644/ref=sr_1_115?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-115, 66  ,4.2
Data Science for Business With R,$33.99,https://www.amazon.com/Cloud-Native-Machine-Learning-Osipov/dp/1617297763/ref=sr_1_116?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-116, 291  ,4.5
Python for Data Science For Dummies,$63.64,https://www.amazon.com/Everybody-Lies-audiobook/dp/B06XCYD5KG/ref=sr_1_117?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-117, 108  ,4.6
Behavioral Data Analysis with R and Python: Customer-Driven Data for Real Business Results,$69.99,https://www.amazon.com/SQL-Data-Scientists-Beginners-Building/dp/1119669367/ref=sr_1_118?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-118, 38  ,4.9
Data Science from Scratch with Python: A Step By Step Guide for Beginner's and Faster Way To Learn Python In 7 Days & NLP using Advanced (Including Programming Interview Questions),$44.52,https://www.amazon.com/Data-Detective-Rules-Sense-Statistics/dp/B089B5VXQ7/ref=sr_1_119?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-119, 63  ,4.8
Data Juice: 101 Stories of How Organizations Are Squeezing Value from Available Data Assets,$39.95,https://www.amazon.com/Data-Science-Business-Jeffrey-Saltz/dp/1544370458/ref=sr_1_120?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206384&s=books&sprefix=%2Cstripbooks%2C646&sr=1-120, 215  ,4.4
97 Things About Ethics Everyone in Data Science Should Know: Collective Wisdom from the Experts,$29.22,https://www.amazon.com/Python-Data-Science-Dummies-Computer/dp/1119547628/ref=sr_1_121?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-121, 17  ,4.1
Cybersecurity Data Science: Best Practices in an Emerging Profession,$36.99,https://www.amazon.com/Behavioral-Data-Analysis-Python-Customer-Driven/dp/1492061379/ref=sr_1_122?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-122, 19  ,4.3
Next Generation Sequencing and Data Analysis (Learning Materials in Biosciences),$63.95,https://www.amazon.com/Data-Science-Scratch-Python-Programming-ebook/dp/B07XLC99Q4/ref=sr_1_123?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-123, 13  ,4.5
Introduction to Information Science,$40.90,https://www.amazon.com/Data-Juice-Organizations-Squeezing-Available/dp/1737169908/ref=sr_1_124?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-124, 5  ,4.7
Interpretable AI: Building explainable machine learning systems,$49.95,https://www.amazon.com/Things-Ethics-Everyone-Science-Should/dp/1492072664/ref=sr_1_125?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-125, 19  ,4.7
Game Data Science,$73.64,https://www.amazon.com/Cybersecurity-Data-Science-Practices-Profession/dp/3030748952/ref=sr_1_126?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-126, 257  ,4.5
Cracking the Data Science Interview: 101+ Data Science Questions & Solutions,$109.99,https://www.amazon.com/Generation-Sequencing-Analysis-Materials-Biosciences/dp/3030624897/ref=sr_1_127?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-127, 109  ,4.7
Data Science Strategy For Dummies,$0.00,https://www.amazon.com/Introduction-Information-Science-David-Bawden-ebook/dp/B09D7KWFNB/ref=sr_1_128?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-128, 190  ,4.8
Data Engineering with Python: Work with massive datasets to design data models and automate data pipelines using Python,$40.49,https://www.amazon.com/Interperetable-AI-Ajay-Thampi/dp/161729764X/ref=sr_1_129?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-129, 1  ,4.0
Algorithms to Live By: The Computer Science of Human Decisions,$44.99,https://www.amazon.com/Game-Data-Science-Magy-El-Nasr/dp/0192897888/ref=sr_1_130?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-130, 2  ,5.0
R for Political Data Science: A Practical Guide (Chapman & Hall/CRC The R Series),$59.95,https://www.amazon.com/Cracking-Data-Science-Interview-Questions/dp/171068013X/ref=sr_1_131?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-131, 9  ,4.5
Fundamentals of Data Engineering,$14.99,https://www.amazon.com/Data-Science-Strategy-Dummies-Computer/dp/1119566258/ref=sr_1_132?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-132, 170  ,4.6
"Python Data Analysis: Perform data collection, data processing, wrangling, visualization, and model building using Python, 3rd Edition",$29.99,https://www.amazon.com/Data-Engineering-Python-datasets-pipelines/dp/183921418X/ref=sr_1_133?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-133, 6  ,3.6
Hypothesis Testing: An Intuitive Guide for Making Data Driven Decisions,$41.41,https://www.amazon.com/Algorithms-to-Live-By-audiobook/dp/B01D24NAL6/ref=sr_1_134?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-134, 25  ,4.7
Python and R for the Modern Data Scientist: The Best of Both Worlds,$59.99,https://www.amazon.com/Political-Data-Science-Practical-Chapman/dp/0367818833/ref=sr_1_135?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-135, 146  ,4.4
Data Pipelines Pocket Reference: Moving and Processing Data for Analytics,$30.09,https://www.amazon.com/Fundamentals-Data-Engineering-Joe-Reis-ebook/dp/B0B4VH4T37/ref=sr_1_136?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-136, 146  ,4.4
"Practical Fraud Prevention: Fraud and AML Analytics for Fintech and eCommerce, Using SQL and Python",$40.00,https://www.amazon.com/Python-Data-Analysis-collection-visualization/dp/1789955246/ref=sr_1_137?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-137, 54  ,4.6
Afterlives of Data: Life and Debt under Capitalist Surveillance,$36.49,https://www.amazon.com/Hypothesis-Testing-Intuitive-Making-Decisions/dp/173543115X/ref=sr_1_138?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-138, 17  ,4.5
The Enterprise Big Data Lake: Delivering the Promise of Big Data and Data Science,$49.99,https://www.amazon.com/Python-Modern-Data-Scientist-Worlds/dp/1492093408/ref=sr_1_139?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-139," 1,052  ",4.6
"Detecting Regime Change in Computational Finance: Data Science, Machine Learning and Algorithmic Trading",$16.87,https://www.amazon.com/Data-Pipelines-Pocket-Reference-Processing/dp/1492087831/ref=sr_1_140?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-140, 212  ,4.6
Numsense! Data Science for the Layman: No Math Added,$24.00,https://www.amazon.com/Practical-Fraud-Prevention-Analytics-eCommerce/dp/1492093327/ref=sr_1_141?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-141, 1  ,4.0
Data Science and Machine Learning : Models and Algorithms,$11.67,https://www.amazon.com/Afterlives-Data-under-Capitalist-Surveillance/dp/0520307739/ref=sr_1_142?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-142, 3  ,5.0
Regression Analysis: An Intuitive Guide for Using and Interpreting Linear Models,$16.95,https://www.amazon.com/Enterprise-Big-Data-Lake-Delivering/dp/1491931558/ref=sr_1_143?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-143, 6  ,5.0
Reliable Machine Learning: Applying SRE Principles to ML in Production,$18.00,https://www.amazon.com/Detecting-Regime-Change-Computational-Finance/dp/0367540959/ref=sr_1_144?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206386&s=books&sprefix=%2Cstripbooks%2C646&sr=1-144, 6  ,4.8
Expert Data Modeling with Power BI: Get the best out of Power BI by building optimized data models for reporting and business needs,$29.99,https://www.amazon.com/Data-Science-Machine-Learning-Algorithms-ebook/dp/B0B6CJVJCV/ref=sr_1_146?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206387&s=books&sprefix=%2Cstripbooks%2C646&sr=1-146, 20  ,4.1
"The Science of Football: The Math, Technology, and Data Behind America's Game",$39.99,https://www.amazon.com/Regression-Analysis-Intuitive-Interpreting-Linear/dp/1735431184/ref=sr_1_147?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206387&s=books&sprefix=%2Cstripbooks%2C646&sr=1-147, 1  ,5.0
The Data Science Design Manual (Texts in Computer Science),$34.95,https://www.amazon.com/Reliable-Machine-Learning-Principles-Production/dp/1098106229/ref=sr_1_148?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206387&s=books&sprefix=%2Cstripbooks%2C646&sr=1-148, 6  ,5.0
SQL for Data Analytics: Perform fast and efficient data analysis with the power of SQL,$44.49,https://www.amazon.com/Expert-Data-Modeling-Power-optimized/dp/1800205694/ref=sr_1_149?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206387&s=books&sprefix=%2Cstripbooks%2C646&sr=1-149, 51  ,4.4
"Communities Near and Far, Guided Reading Level W (Data in Your World)",$69.99,https://www.amazon.com/Science-Football-Technology-Behind-Americas/dp/1683584597/ref=sr_1_150?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206387&s=books&sprefix=%2Cstripbooks%2C646&sr=1-150, 9  ,4.8
Data Analytics,$69.99,https://www.amazon.com/Science-Design-Manual-Texts-Computer/dp/3319554433/ref=sr_1_151?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206387&s=books&sprefix=%2Cstripbooks%2C646&sr=1-151&selectObb=rent, 4  ,4.5
